Date,Price,Open,High,Low,Vol.,Change %,Volume,Ticker,SMA10,EMA5,EMA10,Signal,Crossover,Return,Volatility
2022-06-14,654.37,654.0,661.35,650.88,11.87M,-1.10%,11870000.0,HDBK,680.1110000000001,668.059914509901,673.9662453357396,0,0.0,-0.01100279604020249,0.00934605284512639
2022-06-15,652.1,649.21,656.27,647.59,11.81M,-0.35%,11810000.0,HDBK,675.7520000000001,662.7399430066007,669.9905643656051,0,0.0,-0.0034689854363738615,0.008737852848015799
2022-06-16,639.06,653.37,658.64,637.41,12.17M,-2.00%,12170000.0,HDBK,670.575,654.8466286710672,664.3668253900405,0,0.0,-0.019996932985738458,0.00974315145449686
2022-06-17,643.27,635.92,647.89,634.22,14.72M,0.66%,14720000.0,HDBK,666.058,650.987752447378,660.5310389554877,0,0.0,0.006587800832472679,0.01070178038873404
2022-06-20,659.43,650.73,660.86,645.47,15.94M,2.51%,15940000.0,HDBK,663.25,653.8018349649187,660.3308500544899,0,0.0,0.02512164409967821,0.014701802915261863
2022-06-21,666.62,666.79,675.32,660.38,13.22M,1.09%,13220000.0,HDBK,661.9509999999999,658.0745566432792,661.4743318627645,0,0.0,0.01090335592860514,0.015143808847969994
2022-06-22,663.47,664.47,666.82,659.96,8.16M,-0.47%,8160000.0,HDBK,660.098,659.8730377621861,661.8371806149892,0,0.0,-0.004725330773154068,0.01504475441520279
2022-06-23,665.92,663.6,672.33,657.61,15.37M,0.37%,15370000.0,HDBK,657.976,661.8886918414573,662.5795114122639,0,0.0,0.0036927065278007376,0.01480275242085257
2022-06-24,675.22,667.61,679.14,667.61,8.01M,1.40%,8010000.0,HDBK,658.1110000000001,666.3324612276382,664.8777820645796,1,1.0,0.013965641518500771,0.014473477709343938
2022-06-27,676.44,683.3,686.29,674.32,9.80M,0.18%,9800000.0,HDBK,659.5899999999999,669.7016408184255,666.9800035073833,1,0.0,0.0018068185184088037,0.012945411804957481
2022-06-28,671.28,670.33,673.82,667.54,9.77M,-0.76%,9770000.0,HDBK,661.281,670.227760545617,667.7618210514954,1,0.0,-0.007628171012950324,0.01259981001965967
2022-06-29,670.31,663.97,673.7,663.97,9.99M,-0.14%,9990000.0,HDBK,663.102,670.255173697078,668.22512631486,1,0.0,-0.0014450005958766,0.012506940507770788
2022-06-30,672.33,666.34,675.32,666.34,12.48M,0.30%,12480000.0,HDBK,666.429,670.9467824647187,668.9714669848854,1,0.0,0.0030135310527965586,0.009625828134421265
2022-07-01,675.2,670.31,678.31,663.37,11.47M,0.43%,11470000.0,HDBK,669.6220000000001,672.3645216431458,670.1039275330882,1,0.0,0.004268737078517937,0.0096147146594522
2022-07-04,676.14,675.17,678.41,669.46,8.49M,0.14%,8490000.0,HDBK,671.293,673.6230144287639,671.2013952543448,1,0.0,0.0013921800947866991,0.006488811667723769
2022-07-05,674.62,680.31,687.96,672.48,14.33M,-0.22%,14330000.0,HDBK,672.0930000000001,673.9553429525093,671.8229597535549,1,0.0,-0.002248055136510163,0.0059087203716056734
2022-07-06,683.92,672.33,685.0,671.88,15.05M,1.38%,15050000.0,HDBK,674.138,677.2768953016729,674.0224216165449,1,0.0,0.013785538525391994,0.006690733896396193
2022-07-07,696.17,688.29,697.27,685.52,17.74M,1.79%,17740000.0,HDBK,677.163,683.5745968677819,678.0492540499004,1,0.0,0.01791145163176977,0.008184199826879972
2022-07-08,696.82,703.25,703.25,695.64,12.47M,0.09%,12470000.0,HDBK,679.323,687.989731245188,681.4621169499185,1,0.0,0.0009336799919561489,0.007516685299271597
2022-07-11,701.33,695.27,703.2,694.9,7.46M,0.65%,7460000.0,HDBK,681.812,692.436487496792,685.0744593226606,1,0.0,0.006472259694038529,0.007566669615426643
2022-07-12,694.17,700.88,700.88,692.98,9.88M,-1.02%,9880000.0,HDBK,684.101,693.0143249978613,686.7281939912677,1,0.0,-0.010209173997975385,0.008024138387642557
2022-07-13,677.24,693.28,695.37,675.44,15.95M,-2.44%,15950000.0,HDBK,684.794,687.7562166652409,685.0030678110372,1,0.0,-0.024388838468962892,0.011902435789775958
2022-07-14,673.85,679.31,684.62,672.95,10.37M,-0.50%,10370000.0,HDBK,684.946,683.1208111101606,682.9752372999395,1,0.0,-0.005005611009391009,0.012028151488661506
2022-07-15,679.33,674.82,680.76,671.73,13.60M,0.81%,13600000.0,HDBK,685.359,681.8572074067738,682.3124668817687,0,-1.0,0.00813237367366626,0.012230463598796181
2022-07-18,672.1,672.33,681.35,669.36,20.33M,-1.06%,20330000.0,HDBK,684.955,678.6048049378492,680.4556547214471,0,0.0,-0.010642839268102389,0.012734097885463123
2022-07-19,672.35,666.84,677.59,666.84,15.79M,0.04%,15790000.0,HDBK,684.728,676.5198699585661,678.9818993175476,0,0.0,0.00037196845707487824,0.01272167550995686
2022-07-20,680.83,678.26,683.85,675.94,20.35M,1.26%,20350000.0,HDBK,684.4190000000001,677.9565799723774,679.317917623448,0,0.0,0.012612478619766554,0.012582377455063737
2022-07-21,678.69,678.59,683.05,677.36,12.64M,-0.32%,12640000.0,HDBK,682.671,678.2010533149183,679.2037507828211,0,0.0,-0.003143222243438104,0.01081933803770478
2022-07-22,694.52,681.3,696.77,679.51,12.73M,2.33%,12730000.0,HDBK,682.441,683.6407022099456,681.9885233677627,1,1.0,0.023324345430166815,0.013572436198782872
2024-01-02,847.44,847.29,849.29,842.25,29.24M,22.02%,29240000.0,HDBK,697.052,738.2404681399638,712.0706100281695,1,0.0,0.22018084432413754,0.07120730060313205
2024-01-03,834.37,848.89,850.23,832.4,28.39M,-1.54%,28390000.0,HDBK,711.072,770.2836454266426,734.3068627503205,1,0.0,-0.01542292079675267,0.07148076683157469
2024-01-04,843.33,836.92,845.37,833.28,26.73M,1.07%,26730000.0,HDBK,727.681,794.6324302844283,754.1292513411714,1,0.0,0.010738641130433768,0.06986910503571678
2024-01-05,839.01,841.48,850.33,831.98,31.89M,-0.51%,31890000.0,HDBK,744.197,809.4249535229523,769.5621147336857,1,0.0,-0.0051225498915016265,0.06987452995259795
2024-01-08,829.66,837.17,839.09,827.94,18.00M,-1.11%,18000000.0,HDBK,759.23,816.1699690153015,780.4890029639248,1,0.0,-0.011144086482878679,0.07062591910017058
2024-01-09,823.2,831.51,836.82,821.33,25.33M,-0.78%,25330000.0,HDBK,774.3399999999999,818.5133126768677,788.2546387886657,1,0.0,-0.007786322107851351,0.07048406975151991
2024-01-10,825.92,819.46,827.91,818.66,16.12M,0.33%,16120000.000000002,HDBK,789.697,820.9822084512451,795.1028862816355,1,0.0,0.00330417881438283,0.07038800085500704
2024-01-11,822.45,827.94,829.39,819.46,18.31M,-0.42%,18310000.0,HDBK,803.859,821.4714723008301,800.0750887758836,1,0.0,-0.004201375435877508,0.07085643692465762
2024-01-12,818.56,823.95,825.94,814.77,19.77M,-0.47%,19770000.0,HDBK,817.846,820.5009815338867,803.435981725723,1,0.0,-0.004729770806736089,0.0709184327613723
2024-01-15,834.32,821.81,838.36,819.76,28.32M,1.93%,28320000.0,HDBK,831.826,825.1073210225912,809.0512577755915,1,0.0,0.01925332290852233,0.07091474420438294
2024-01-16,837.49,834.42,839.74,826.99,25.32M,0.38%,25320000.0,HDBK,830.8309999999999,829.2348806817275,814.2219381800293,1,0.0,0.0037995013903537878,0.010474915520188253
2024-01-17,766.84,783.05,796.42,762.3,170.15M,-8.44%,170150000.0,HDBK,824.0780000000001,808.4365871211517,805.6070403291149,1,0.0,-0.08435921622944753,0.028352839062695527
2024-01-18,741.23,745.15,755.62,738.19,161.07M,-3.34%,161070000.0,HDBK,813.868,786.0343914141012,793.9021239056394,0,-1.0,-0.033396797245840104,0.028542039226884214
2024-01-19,733.5,751.11,753.25,732.38,109.60M,-1.04%,109600000.0,HDBK,803.317,768.5229276094009,782.9199195591594,0,0.0,-0.010428611901838858,0.02844006392422395
2024-01-20,737.59,739.76,745.99,736.17,25.84M,0.56%,25840000.0,HDBK,794.11,758.2119517396005,774.6781160029485,0,0.0,0.005576005453306054,0.02904433993972009
2024-01-23,711.9,730.68,735.52,710.73,115.47M,-3.48%,115470000.0,HDBK,782.98,742.774634493067,763.2639130933214,0,0.0,-0.034829647907374084,0.029926752435653365
2024-01-24,726.14,688.41,727.42,688.41,86.00M,2.00%,86000000.0,HDBK,773.0020000000001,737.2297563287112,756.5141107127175,0,0.0,0.020002809383340425,0.0314278858244373
2024-01-25,715.67,724.45,726.87,707.94,98.94M,-1.44%,98940000.0,HDBK,762.324,730.0431708858074,749.0879087649507,0,0.0,-0.01441870713636495,0.031300033156297126
2024-01-29,725.52,722.23,729.58,721.11,65.65M,1.38%,65650000.00000001,HDBK,753.02,728.535447257205,744.8028344440506,0,0.0,0.013763326672908027,0.03239336080561757
2024-01-30,720.36,725.47,729.78,718.66,41.73M,-0.71%,41730000.0,HDBK,741.624,725.81029817147,740.3586827269505,0,0.0,-0.00711214025802176,0.030637197149097996
2024-01-31,729.46,717.96,735.64,716.62,65.76M,1.26%,65760000.00000001,HDBK,730.821,727.0268654476467,738.3771040493232,0,0.0,0.012632572602587544,0.031331364131720996
2024-02-01,731.36,730.71,734.97,726.22,32.69M,0.26%,32689999.999999996,HDBK,727.273,728.4712436317645,737.1012669494462,0,0.0,0.0026046664656047547,0.019074975163816895
2024-02-02,721.28,735.67,738.59,719.24,44.87M,-1.38%,44870000.0,HDBK,725.278,726.0741624211763,734.2246729586378,0,0.0,-0.013782542113323193,0.016632432162871937
2024-02-05,720.63,721.21,724.15,715.25,38.61M,-0.09%,38610000.0,HDBK,723.991,724.2594416141175,731.7529142388855,0,0.0,-0.0009011756876663446,0.016405443204778818
2024-02-06,720.26,720.98,723.05,714.52,41.08M,-0.05%,41080000.0,HDBK,722.258,722.9262944094116,729.6632934681791,0,0.0,-0.0005134396292133525,0.016219530104552897
2024-02-07,713.2,724.7,725.1,711.55,54.84M,-0.98%,54840000.0,HDBK,722.388,719.684196272941,726.6699673830557,0,0.0,-0.00980201593868868,0.012022623812736789
2024-02-08,699.78,713.15,717.69,698.51,69.11M,-1.88%,69110000.0,HDBK,719.752,713.0494641819606,721.7808824043183,0,0.0,-0.01881660123387563,0.011172146001425333
2024-02-09,700.06,694.35,705.34,691.78,56.64M,0.04%,56640000.0,HDBK,718.191,708.7196427879738,717.8316310580785,0,0.0,0.00040012575380821147,0.010548164914552915
2024-02-12,693.28,698.09,705.07,689.96,34.45M,-0.97%,34450000.0,HDBK,714.967,703.5730951919826,713.3676981384278,0,0.0,-0.009684884152786899,0.0091275226895944
2024-02-13,695.49,694.25,700.43,690.46,57.58M,0.32%,57580000.0,HDBK,712.4799999999999,700.8787301279884,710.1172075678046,0,0.0,0.0031877452111701565,0.009377418589802393
2024-02-14,690.31,686.29,694.02,680.08,91.32M,-0.75%,91320000.0,HDBK,708.5649999999999,697.3558200853255,706.515897100931,0,0.0,-0.007447986311808985,0.007510959842370849
2024-02-15,705.27,690.78,705.99,690.46,41.58M,2.17%,41580000.0,HDBK,705.9559999999999,699.9938800568838,706.2893703553073,0,0.0,0.02167142298387681,0.011269659861570675
2024-02-16,708.19,710.18,712.08,702.48,32.18M,0.41%,32180000.0,HDBK,704.647,702.7259200379225,706.634939381615,0,0.0,0.00414025834077747,0.01088341408166698
2024-02-19,706.79,712.73,712.73,705.84,34.45M,-0.20%,34450000.0,HDBK,703.263,704.0806133586151,706.6631322213213,0,0.0,-0.00197687061381846,0.010879114694488812
2024-02-20,725.35,705.74,726.82,704.15,56.13M,2.63%,56130000.0,HDBK,703.7719999999999,711.1704089057434,710.0607445447174,1,1.0,0.026259567905601466,0.014078000325750496
2024-02-21,717.79,730.18,730.18,715.72,45.89M,-1.04%,45890000.0,HDBK,704.231,713.3769392704957,711.4660637184052,1,0.0,-0.01042255462879993,0.014131158359272736
2024-02-22,708.01,707.12,712.63,704.35,50.56M,-1.36%,50560000.0,HDBK,705.054,711.5879595136638,710.8376884968769,1,0.0,-0.013625154989620913,0.013410202824085178
2024-02-23,708.54,709.51,715.17,707.24,29.83M,0.07%,29830000.0,HDBK,705.9019999999999,710.5719730091092,710.4199269519902,1,0.0,0.0007485769974999723,0.013408201216114515
2024-02-26,709.38,705.02,715.64,705.02,23.51M,0.12%,23510000.0,HDBK,707.512,710.1746486727394,710.2308493243556,0,-1.0,0.0011855364552459946,0.012849009501014665
2024-02-27,708.31,705.02,711.58,704.77,32.09M,-0.15%,32090000.000000004,HDBK,708.7940000000001,709.5530991151596,709.8816039926546,0,0.0,-0.0015083594124447597,0.012901594750341945
2024-02-28,702.95,708.31,710.33,700.26,25.32M,-0.76%,25320000.0,HDBK,710.058,707.3520660767731,708.6213123576265,0,0.0,-0.007567308099560743,0.01291125502929119
2024-02-29,699.96,699.31,703.45,696.92,53.30M,-0.43%,53300000.0,HDBK,709.527,704.8880440511821,707.0465282926035,0,0.0,-0.004253503094103439,0.010952213548714156
2024-03-01,713.6,698.26,714.6,698.26,34.74M,1.95%,34740000.0,HDBK,710.068,707.7920293674547,708.2380686030392,0,0.0,0.019486827818732566,0.012649759937371522
2024-03-02,713.6,715.49,716.22,712.28,1.79M,0.00%,1790000.0,HDBK,710.749,709.7280195783031,709.2129652206684,1,1.0,0.0,0.012616377514601002
2024-03-04,714.57,713.7,716.72,710.38,35.62M,0.14%,35620000.0,HDBK,709.6709999999999,711.3420130522021,710.1869715441832,1,0.0,0.0013593049327353945,0.00903173381974488
2024-03-05,718.64,709.24,719.71,709.06,37.99M,0.57%,37990000.0,HDBK,709.7560000000001,713.7746753681348,711.7238858088771,1,0.0,0.005695733098226796,0.008686108335372303
2024-03-06,719.51,715.0,724.62,715.0,42.41M,0.12%,42410000.0,HDBK,710.9060000000001,715.6864502454232,713.1395429345358,1,0.0,0.0012106200601136319,0.0072136602668615366
2024-03-07,721.26,720.96,723.72,718.91,49.35M,0.24%,49350000.0,HDBK,712.1780000000001,717.5443001636155,714.6159896737112,1,0.0,0.0024322108101346718,0.007210300391377556
2024-03-11,712.13,713.23,721.18,709.73,50.53M,-1.27%,50530000.0,HDBK,712.4530000000001,715.7395334424103,714.1639915512183,1,0.0,-0.012658403349693592,0.008547332099643272
2024-03-12,727.96,715.22,730.18,712.85,65.42M,2.22%,65420000.0,HDBK,714.418,719.8130222949403,716.6723567237241,1,0.0,0.022229087385730262,0.010919384996754848
2024-03-13,728.39,730.93,733.97,723.25,63.07M,0.06%,63070000.0,HDBK,716.962,722.6720148632935,718.8028373194105,1,0.0,0.0005906917962523739,0.010349171431917072
2024-03-14,725.92,729.24,731.18,720.36,52.43M,-0.34%,52430000.0,HDBK,719.558,723.7546765755291,720.0968668976996,1,0.0,-0.0033910405140104016,0.010279726157481983
2024-03-15,724.52,723.2,727.84,719.34,143.61M,-0.19%,143610000.0,HDBK,720.65,724.009784383686,720.9010729162997,1,0.0,-0.0019285871721401726,0.008739802873417439
2024-03-18,721.23,721.7,726.19,716.12,21.44M,-0.45%,21440000.0,HDBK,721.413,723.0831895891239,720.9608778406089,1,0.0,-0.004540937448241578,0.008945069255120064
2024-03-19,722.88,715.97,724.4,715.97,36.18M,0.23%,36180000.0,HDBK,722.2439999999999,723.0154597260826,721.3098091423163,1,0.0,0.0022877584127116712,0.008952876318744267
2024-03-20,713.75,722.73,724.02,710.56,43.61M,-1.26%,43610000.0,HDBK,721.755,719.9269731507217,719.9352983891679,0,-1.0,-0.012630035413899954,0.009767256894832264
2024-03-21,721.08,719.51,723.82,717.37,28.92M,1.03%,28920000.0,HDBK,721.912,720.3113154338145,720.1434259547738,1,1.0,0.010269702276707537,0.01036008046408471
2024-03-22,719.63,718.71,723.57,717.09,45.98M,-0.20%,45980000.0,HDBK,721.749,720.0842102892096,720.0500757811785,1,0.0,-0.002010872580018974,0.010352130121598774
2024-03-26,710.93,711.83,717.19,709.31,56.84M,-1.21%,56840000.0,HDBK,721.6290000000001,717.0328068594731,718.3918801846006,0,-1.0,-0.01208954601670309,0.01027722283786214
2024-03-27,718.56,710.01,722.18,708.86,62.17M,1.07%,62170000.0,HDBK,720.689,717.5418712396487,718.4224474237642,0,0.0,0.01073242091345139,0.007857311519988624
2024-03-28,722.15,718.56,728.44,718.56,55.59M,0.50%,55590000.0,HDBK,720.0649999999999,719.0779141597658,719.1001842558071,0,0.0,0.004996103317746581,0.008093251058216044
2024-04-01,733.43,727.19,735.07,725.99,25.20M,1.56%,25200000.0,HDBK,720.816,723.8619427731772,721.7056053002058,1,1.0,0.015620023540815486,0.009530231696749986
2024-04-02,738.24,730.76,745.57,729.81,41.23M,0.66%,41230000.0,HDBK,722.1879999999999,728.6546285154515,724.7118588819865,1,0.0,0.006558226415608992,0.009611012864920604
2024-04-03,739.31,734.22,745.97,733.87,45.58M,0.15%,45580000.0,HDBK,723.996,732.206419010301,727.3660663579889,1,0.0,0.0014493931512786773,0.009346669286091274
2024-04-04,761.9,750.13,763.1,750.13,88.94M,3.06%,88940000.0,HDBK,727.8979999999999,742.1042793402007,733.6449633838091,1,0.0,0.03055551798298417,0.012877054858949672
2024-04-05,772.85,767.59,775.32,763.18,59.06M,1.44%,59060000.0,HDBK,733.808,752.3528528934671,740.7731518594802,1,0.0,0.014371964824780203,0.01143986804966136
2024-04-08,771.38,775.55,776.69,768.86,20.48M,-0.19%,20480000.0,HDBK,738.838,758.6952352623115,746.3380333395747,1,0.0,-0.001902050850747239,0.011818167435931953
2024-04-09,772.35,775.5,775.5,768.24,21.88M,0.13%,21880000.0,HDBK,744.1099999999999,763.2468235082077,751.0674818232885,1,0.0,0.0012574865824885872,0.011589543640670446
2024-04-10,766.27,773.03,773.03,764.57,27.81M,-0.79%,27810000.0,HDBK,749.644,764.2545490054717,753.831576037236,1,0.0,-0.007872078720787212,0.010865541479410991
2024-04-12,757.59,758.61,763.03,754.85,41.08M,-1.13%,41080000.0,HDBK,753.547,762.0330326703146,754.5149258486476,1,0.0,-0.011327599932138721,0.012298552244591563
2024-04-15,745.5,746.92,753.13,744.17,23.42M,-1.60%,23420000.0,HDBK,755.8820000000001,756.5220217802098,752.8758484216207,1,0.0,-0.01595849998020038,0.014032400355506328
2024-04-16,752.75,741.65,754.57,739.29,20.74M,0.97%,20740000.0,HDBK,757.8140000000001,755.2646811868066,752.8529668904168,1,0.0,0.009725016767270223,0.013572460461457821
2024-04-18,745.5,753.03,757.54,743.67,34.23M,-0.96%,34230000.0,HDBK,758.5400000000001,752.0097874578711,751.5160638194318,1,0.0,-0.009631351710395197,0.014017486789494193
2024-04-19,763.75,741.43,765.57,738.29,34.58M,2.45%,34580000.0,HDBK,760.984,755.9231916385806,753.7404158522623,1,0.0,0.02448021462105965,0.015858436541620287
2024-04-22,754.22,776.77,776.77,752.28,42.30M,-1.25%,42300000.0,HDBK,760.216,755.3554610923871,753.8276129700328,1,0.0,-0.012477905073649764,0.013292915248867105
2024-04-23,751.93,761.26,761.36,749.76,26.83M,-0.30%,26830000.0,HDBK,758.124,754.2136407282582,753.4825924300268,1,0.0,-0.0030362493702104087,0.012157186972809915
2024-04-24,753.97,755.62,758.99,752.65,22.44M,0.27%,22440000.0,HDBK,756.383,754.1324271521721,753.5712119882038,1,0.0,0.0027130184990624695,0.012276769922116994
2024-04-25,753.5,751.26,757.96,751.26,35.45M,-0.06%,35450000.0,HDBK,754.498,753.9216181014481,753.5582643539849,1,0.0,-0.0006233669774660111,0.012232022565035926
2024-04-26,753.03,758.01,762.1,750.91,24.85M,-0.06%,24850000.0,HDBK,753.174,753.624412067632,753.462216289624,1,0.0,-0.0006237558062376358,0.01208567436382599
2024-04-29,762.85,755.62,765.32,751.41,36.09M,1.30%,36090000.0,HDBK,753.7,756.699608045088,755.169086055147,1,0.0,0.013040649110925173,0.012376587581285152
2024-04-30,758.16,762.7,767.84,755.57,52.31M,-0.61%,52310000.0,HDBK,754.966,757.186405363392,755.7128885905747,1,0.0,-0.006147997640427394,0.011240757338727491
2024-05-02,764.22,759.11,766.59,758.29,33.48M,0.80%,33479999.999999996,HDBK,756.1129999999999,759.5309369089281,757.2596361195612,1,0.0,0.007993035770813561,0.011116743863752443
2024-05-03,757.91,764.72,768.39,751.73,31.87M,-0.83%,31870000.0,HDBK,757.354,758.9906246059521,757.3778840978227,1,0.0,-0.008256784695506614,0.01097040559224857
2024-05-06,759.44,759.11,765.35,756.69,28.79M,0.20%,28790000.0,HDBK,756.923,759.1404164039681,757.7528142618551,1,0.0,0.0020187093454369087,0.0075581674711199835
2024-05-07,751.21,759.09,760.13,750.21,28.48M,-1.08%,28480000.0,HDBK,756.6220000000001,756.4969442693122,756.5632116687906,0,-1.0,-0.0108369324765617,0.007282988044865382
2024-05-08,739.49,746.12,746.62,738.34,41.69M,-1.56%,41690000.0,HDBK,755.3779999999999,750.8279628462082,753.4589913653741,0,0.0,-0.015601496252712344,0.008732622864951302
2024-05-09,721.95,735.64,741.53,720.86,46.28M,-2.37%,46280000.0,HDBK,752.176,741.2019752308055,747.7300838443971,0,0.0,-0.023719049615275378,0.010981780144572965
2024-05-10,717.17,717.71,724.17,711.63,27.28M,-0.66%,27280000.0,HDBK,748.543,733.1913168205369,742.1737049635976,0,0.0,-0.00662095712999522,0.01092377150447877
2024-05-13,725.82,714.22,728.09,713.38,27.05M,1.21%,27050000.0,HDBK,745.822,730.7342112136913,739.2003040611254,0,0.0,0.012061296484794592,0.01214104461532113
2024-05-14,728.66,724.32,730.93,723.35,25.67M,0.39%,25670000.0,HDBK,742.403,730.0428074757942,737.2838851409207,0,0.0,0.003912815849659523,0.011043938598776518
2024-05-15,717.46,728.04,728.04,716.12,38.93M,-1.54%,38930000.0,HDBK,738.333,725.8485383171961,733.679542388026,0,0.0,-0.015370680427085226,0.01156769058152908
2024-05-16,728.31,721.23,729.46,715.97,34.95M,1.51%,34950000.0,HDBK,734.742,726.6690255447975,732.7032619538395,0,0.0,0.015122794302121267,0.012656269780840472
2024-05-17,730.23,721.31,732.18,721.31,20.92M,0.26%,20920000.0,HDBK,731.9739999999999,727.856017029865,732.2535779622323,0,0.0,0.002636240062610762,0.012787002083003403
2024-05-18,731.21,731.18,731.73,729.71,1.06M,0.13%,1060000.0,HDBK,729.1510000000001,728.9740113532434,732.0638365145536,0,0.0,0.001342042917984676,0.012755483107294406
2024-05-21,727.59,723.25,733.03,723.25,43.77M,-0.49%,43770000.0,HDBK,726.789,728.5126742354956,731.2504116937257,0,0.0,-0.004950698157847988,0.012523630279738945
2024-05-22,727.79,727.12,730.98,722.28,40.00M,0.03%,40000000.0,HDBK,725.619,728.2717828236637,730.6212459312302,0,0.0,0.0002748800835634668,0.011747644144791035
2024-05-23,744.45,727.51,745.97,726.72,40.86M,2.29%,40860000.0,HDBK,727.8689999999999,733.6645218824424,733.1355648528247,1,1.0,0.02289121862075616,0.011200000283079799
2024-05-24,756.72,741.9,758.06,741.16,31.06M,1.65%,31060000.0,HDBK,731.8240000000001,741.3496812549616,737.4236439704929,1,0.0,0.01648196655248846,0.0113469733323175
2024-05-27,761.95,759.78,770.58,757.64,29.39M,0.69%,29390000.0,HDBK,735.437,748.2164541699744,741.8829814304033,1,0.0,0.006911407125488989,0.011127830488979704
2024-05-28,763.35,763.15,766.12,760.51,27.91M,0.18%,27910000.0,HDBK,738.9060000000001,753.2609694466496,745.7860757157846,1,0.0,0.0018373909049149706,0.01116809145919068
2024-05-29,752.28,757.12,760.03,748.76,35.15M,-1.45%,35150000.0,HDBK,742.388,752.9339796310996,746.9667892220056,1,0.0,-0.01450186677146792,0.010996513147665934
2024-05-30,755.55,747.74,759.91,746.97,33.76M,0.43%,33760000.0,HDBK,745.112,753.8059864207331,748.5273729998227,1,0.0,0.004346785771255357,0.010383965156093501
2024-05-31,763.87,757.61,766.09,755.12,74.08M,1.10%,74080000.0,HDBK,748.476,757.1606576138221,751.3169415453095,1,0.0,0.011011845675335863,0.010621287815666137
2024-06-03,784.15,797.52,797.52,773.08,72.64M,2.65%,72640000.0,HDBK,753.77,766.1571050758813,757.2865885370713,1,0.0,0.026549020121224842,0.012581740105002296
2024-06-04,739.73,776.57,777.57,725.2,89.53M,-5.66%,89530000.0,HDBK,754.984,757.3480700505876,754.0944815303311,1,0.0,-0.05664732512912063,0.023744985271143194
2024-06-05,773.97,745.17,777.86,739.34,81.63M,4.63%,81630000.0,HDBK,759.6020000000001,762.8887133670584,757.70821216118,1,0.0,0.04628715882822121,0.027545629723338794
2024-06-06,777.91,780.51,780.78,771.38,46.42M,0.51%,46420000.0,HDBK,762.9480000000001,767.8958089113722,761.3812644955109,1,0.0,0.0050906365879814786,0.026938366523396106
2024-06-07,784.72,778.59,790.21,774.1,36.71M,0.88%,36710000.0,HDBK,765.7479999999999,773.5038726075815,765.6246709508724,1,0.0,0.008754226067282822,0.02667353615882713
2024-06-10,778.71,785.05,788.36,776.87,22.45M,-0.77%,22450000.0,HDBK,767.424,775.2392484050542,768.0038216870776,1,0.0,-0.00765878275053522,0.02689169328012967
2024-06-11,780.46,776.07,783.55,774.17,29.55M,0.22%,29550000.0,HDBK,769.135,776.9794989367028,770.2685813803363,1,0.0,0.0022473064427064315,0.02689087173340799
2024-06-12,785.12,785.55,792.18,781.26,39.28M,0.60%,39280000.0,HDBK,772.4190000000001,779.6929992911352,772.9688393111843,1,0.0,0.005970837711093413,0.02621954236430776
2024-06-13,788.41,788.91,790.88,785.05,24.12M,0.42%,24120000.0,HDBK,775.705,782.5986661940901,775.7763230727872,1,0.0,0.004190442225392221,0.026219753541411348
2024-06-14,796.47,790.03,797.52,786.89,25.54M,1.02%,25540000.0,HDBK,778.9649999999999,787.2224441293935,779.5388097868258,1,0.0,0.010223107266523757,0.02619943248095282
2024-06-18,801.9,796.47,803.25,792.75,32.42M,0.68%,32420000.0,HDBK,780.74,792.1149627529289,783.6044807346756,1,0.0,0.006817582583148019,0.02507322044736212
2024-06-19,826.87,804.7,832.88,800.01,90.13M,3.11%,90130000.0,HDBK,789.454,803.6999751686193,791.4709387829164,1,0.0,0.031138545953360852,0.015649956424521525
2024-06-20,832.6,832.83,838.64,823.95,41.41M,0.69%,41410000.0,HDBK,795.317,813.3333167790796,798.9489499132952,1,0.0,0.006929747118652241,0.009688871660303463
2024-06-21,830.81,834.35,834.35,819.54,51.63M,-0.22%,51630000.0,HDBK,800.607,819.1588778527197,804.7418681108778,1,0.0,-0.0021498919048763554,0.010138286672668176
2024-06-24,834.12,821.46,835.47,820.83,28.54M,0.40%,28540000.0,HDBK,805.547,824.1459185684798,810.0833466361728,1,0.0,0.003984063745019917,0.010140307522143814
2024-06-25,853.55,833.48,856.34,833.48,74.52M,2.33%,74520000.0,HDBK,813.0310000000001,833.9472790456533,817.986374520505,1,0.0,0.023294010454131264,0.010174396418046716
2024-06-26,848.64,851.86,853.33,843.45,47.60M,-0.58%,47600000.0,HDBK,819.8489999999999,838.8448526971023,823.5597609713222,1,0.0,-0.005752445668092077,0.01106312359524762
2024-06-27,845.97,845.95,854.37,841.21,55.07M,-0.31%,55070000.0,HDBK,825.934,841.2199017980682,827.6343498856273,1,0.0,-0.0031462104072397246,0.011651486998726241
2024-06-28,839.81,846.69,851.18,837.42,26.48M,-0.73%,26480000.0,HDBK,831.074,840.7499345320454,829.8481044518768,1,0.0,-0.00728158208919949,0.012549498592589452
2024-07-01,850.48,837.92,851.53,837.92,21.19M,1.27%,21190000.0,HDBK,836.475,843.9932896880304,833.5993581878993,1,0.0,0.01270525476000528,0.01265747454563386
2024-07-02,863.15,855.37,865.3,849.26,45.92M,1.49%,45920000.0,HDBK,842.6,850.3788597920202,838.9722021537358,1,0.0,0.014897469664189478,0.012924163534908434
2024-07-03,882.13,893.28,894.77,880.14,123.22M,2.20%,123220000.0,HDBK,848.126,860.9625731946802,846.8190744894202,1,0.0,0.021989225511209076,0.011281226164280034
