Date,Price,Open,High,Low,Vol.,Change %,Volume,Change_pct,Ticker,SMA5,SMA10,SMA20,EMA5,EMA10,EMA20,Signal,Crossover
2022-05-10,668.86,655.89,674.82,655.89,20.11M,1.61%,20110000.0,1.61,HDBK,667.086,677.8979999999999,691.9934999999999,668.7886029627336,676.376621437939,690.0814277395333,0,0.0
2022-05-11,672.63,674.82,675.82,662.68,17.10M,0.56%,17100000.0,0.56,HDBK,666.348,676.729,687.8525000000001,670.0690686418225,675.6954175401318,688.4193870024349,0,0.0
2022-05-12,649.91,658.91,661.75,644.9,22.38M,-3.38%,22380000.0,-3.38,HDBK,661.37,673.2629999999999,683.037,663.3493790945483,671.0071598055623,684.7518263355363,0,0.0
2022-05-13,644.07,653.4,657.36,641.9,16.77M,-0.90%,16770000.0,-0.9,HDBK,658.7520000000001,669.273,677.9955,656.9229193963656,666.1094943863692,680.8773666845328,0,0.0
2022-05-16,650.93,647.89,654.37,641.05,9.80M,1.06%,9800000.0,1.06,HDBK,657.28,665.308,674.009,654.9252795975772,663.3495863161203,678.0252365241012,0,0.0
2022-05-17,655.37,654.67,656.87,647.49,16.64M,0.68%,16640000.0,0.68,HDBK,654.582,660.8340000000001,671.978,655.0735197317181,661.898752440462,675.8675949503772,0,0.0
2022-05-18,655.32,660.38,665.0,653.37,15.73M,-0.01%,15730000.0,-0.01,HDBK,651.12,658.734,671.2725,655.1556798211454,660.7026156331052,673.9106811455794,0,0.0
2022-05-19,641.93,641.5,646.59,637.56,20.54M,-2.04%,20540000.0,-2.04,HDBK,649.524,655.447,669.5955,650.7471198807636,657.2894127907224,670.8649019888575,0,0.0
2022-05-20,658.84,649.88,660.46,644.57,13.92M,2.63%,13920000.0,2.63,HDBK,652.478,655.615,668.2639999999999,653.4447465871758,657.5713377378637,669.7196732280139,0,0.0
2022-05-23,650.38,655.37,663.32,647.94,19.49M,-1.28%,19490000.0,-1.28,HDBK,652.368,654.824,666.9770000000001,652.4231643914505,656.2638217855248,667.8777995872507,0,0.0
2022-05-24,657.84,648.39,660.86,646.84,12.87M,1.15%,12870000.0,1.15,HDBK,652.8620000000001,653.722,665.8100000000001,654.228776260967,656.550399642702,666.9218186741792,0,0.0
2022-05-25,662.75,663.35,666.32,659.96,12.89M,0.75%,12890000.0,0.75,HDBK,654.348,652.734,664.7315000000001,657.0691841739781,657.6775997076652,666.5245026099717,0,0.0
2022-05-26,681.65,669.41,683.8,668.34,26.99M,2.85%,26990000.0,2.85,HDBK,662.292,655.9080000000001,664.5855,665.2627894493187,662.0362179426352,667.9650261709269,1,1.0
2022-05-27,694.3,684.2,695.62,683.67,24.03M,1.85%,24030000.0,1.85,HDBK,669.384,660.9309999999999,665.102,674.9418596328792,667.9023601348833,670.473118916553,1,0.0
2022-05-30,699.04,703.37,708.49,697.49,12.62M,0.68%,12620000.0,0.68,HDBK,679.116,665.742,665.525,682.9745730885861,673.5637492012681,673.1937742578336,1,0.0
2022-05-31,692.75,696.22,700.66,688.29,13.49M,-0.90%,13490000.0,-0.9,HDBK,686.098,669.4799999999999,665.157,686.2330487257241,677.0521584374012,675.0562719475638,1,0.0
2022-06-01,695.69,688.29,698.49,687.86,12.09M,0.42%,12090000.0,0.42,HDBK,692.6859999999999,673.517,666.1254999999999,689.3853658171495,680.4408569033283,677.0213889049387,1,0.0
2022-06-02,690.83,691.9,692.28,687.59,11.48M,-0.70%,11480000.0,-0.7,HDBK,694.522,678.4069999999999,666.927,689.8669105447664,682.329792011814,678.3364947235159,1,0.0
2022-06-03,688.44,697.41,698.64,686.44,6.96M,-0.35%,6960000.0,-0.35,HDBK,693.35,681.367,668.491,689.391273696511,683.4407389187568,679.2987333212764,1,0.0
2022-06-06,687.51,686.44,691.78,678.64,6.17M,-0.13%,6170000.0,-0.13,HDBK,691.0440000000001,685.08,669.952,688.7641824643407,684.1806045698919,680.0807587192501,1,0.0
2022-06-07,679.61,679.31,685.44,675.37,10.25M,-1.15%,10250000.0,-1.15,HDBK,688.4159999999999,687.2570000000001,670.4895,685.7127883095606,683.3495855571842,680.0359245555119,1,0.0
2022-06-08,682.0,684.95,688.79,676.82,5.99M,0.35%,5990000.0,0.35,HDBK,685.678,689.182,670.958,684.4751922063738,683.1042063649688,680.2229793597488,1,0.0
2022-06-09,687.14,679.43,689.31,676.89,7.31M,0.75%,7310000.0,0.75,HDBK,684.9399999999999,689.731,672.8195,685.3634614709159,683.8379870258836,680.881743230249,1,0.0
2022-06-10,673.87,678.36,682.28,670.13,9.16M,-1.93%,9160000.0,-1.93,HDBK,682.0260000000001,687.688,674.3095000000001,681.5323076472773,682.0256257484502,680.2139581607014,0,-1.0
2022-06-13,661.65,660.16,663.35,652.53,10.89M,-1.81%,10890000.0,-1.81,HDBK,676.8539999999999,683.9490000000001,674.8455,674.9048717648516,678.3209665214592,678.4459621453965,0,0.0
2022-06-14,654.37,654.0,661.35,650.88,11.87M,-1.10%,11870000.0,-1.1,HDBK,671.806,680.1110000000001,674.7955,668.0599145099011,673.9662453357394,676.1530133696444,0,0.0
2022-06-15,652.1,649.21,656.27,647.59,11.81M,-0.35%,11810000.0,-0.35,HDBK,665.826,675.7520000000001,674.6345,662.7399430066008,669.990564365605,673.862250191583,0,0.0
2022-06-16,639.06,653.37,658.64,637.41,12.17M,-2.00%,12170000.0,-2.0,HDBK,656.2099999999999,670.575,674.491,654.8466286710673,664.3668253900405,670.547750173337,0,0.0
2022-06-17,643.27,635.92,647.89,634.22,14.72M,0.66%,14720000.0,0.66,HDBK,650.0899999999999,666.058,673.7125,650.9877524473782,660.5310389554877,667.9498692044477,0,0.0
2022-06-20,659.43,650.73,660.86,645.47,15.94M,2.51%,15940000.0,2.51,HDBK,649.646,663.25,674.165,653.8018349649188,660.3308500544899,667.1384530897385,0,0.0
2022-06-21,666.62,666.79,675.32,660.38,13.22M,1.09%,13220000.0,1.09,HDBK,652.0959999999999,661.9509999999999,674.604,658.0745566432793,661.4743318627645,667.0890766050015,0,0.0
2022-06-22,663.47,664.47,666.82,659.96,8.16M,-0.47%,8160000.0,-0.47,HDBK,654.37,660.098,674.64,659.8730377621862,661.8371806149892,666.7444026426205,0,0.0
2022-06-23,665.92,663.6,672.33,657.61,15.37M,0.37%,15370000.0,0.37,HDBK,659.742,657.976,673.8534999999999,661.8886918414576,662.5795114122639,666.6658881052281,0,0.0
2022-06-24,675.22,667.61,679.14,667.61,8.01M,1.40%,8010000.0,1.4,HDBK,666.132,658.1110000000001,672.8995,666.3324612276384,664.8777820645795,667.4805654285396,1,1.0
2022-06-27,676.44,683.3,686.29,674.32,9.80M,0.18%,9800000.0,0.18,HDBK,669.534,659.5899999999999,671.7695,669.7016408184256,666.9800035073832,668.3338449115358,1,0.0
2022-06-28,671.28,670.33,673.82,667.54,9.77M,-0.76%,9770000.0,-0.76,HDBK,670.4660000000001,661.281,670.696,670.2277605456171,667.7618210514953,668.6144311104372,1,0.0
2022-06-29,670.31,663.97,673.7,663.97,9.99M,-0.14%,9990000.0,-0.14,HDBK,671.8340000000001,663.102,669.427,670.2551736970781,668.2251263148597,668.7759138618242,1,0.0
2022-06-30,672.33,666.34,675.32,666.34,12.48M,0.30%,12480000.0,0.3,HDBK,673.116,666.429,668.502,670.9467824647188,668.9714669848852,669.1143982559362,1,0.0
2022-07-01,675.2,670.31,678.31,663.37,11.47M,0.43%,11470000.0,0.43,HDBK,673.1120000000001,669.6220000000001,667.84,672.364521643146,670.1039275330878,669.6939793744184,1,0.0
2022-07-04,676.14,675.17,678.41,669.46,8.49M,0.14%,8490000.0,0.14,HDBK,673.052,671.293,667.2715000000001,673.623014428764,671.2013952543446,670.3078861006643,1,0.0
2022-07-05,674.62,680.31,687.96,672.48,14.33M,-0.22%,14330000.0,-0.22,HDBK,673.72,672.0930000000001,667.0219999999999,673.9553429525095,671.8229597535545,670.7185636148868,1,0.0
2022-07-06,683.92,672.33,685.0,671.88,15.05M,1.38%,15050000.0,1.38,HDBK,676.442,674.138,667.1179999999999,677.276895301673,674.0224216165446,671.9758432706119,1,0.0
2022-07-07,696.17,688.29,697.27,685.52,17.74M,1.79%,17740000.0,1.79,HDBK,681.21,677.163,667.5695,683.574596867782,678.0492540499001,674.2800486734108,1,0.0
2022-07-08,696.82,703.25,703.25,695.64,12.47M,0.09%,12470000.0,0.09,HDBK,685.534,679.323,668.717,687.9897312451881,681.4621169499183,676.4267107045146,1,0.0
2022-07-11,701.33,695.27,703.2,694.9,7.46M,0.65%,7460000.0,0.65,HDBK,690.5719999999999,681.812,670.701,692.4364874967921,685.0744593226603,678.7984525421798,1,0.0
2022-07-12,694.17,700.88,700.88,692.98,9.88M,-1.02%,9880000.0,-1.02,HDBK,694.482,684.101,672.691,693.0143249978614,686.7281939912675,680.2624094429245,1,0.0
2022-07-13,677.24,693.28,695.37,675.44,15.95M,-2.44%,15950000.0,-2.44,HDBK,693.146,684.794,673.9480000000001,687.756216665241,685.003067811037,679.9745609245507,1,0.0
2022-07-14,673.85,679.31,684.62,672.95,10.37M,-0.50%,10370000.0,-0.5,HDBK,688.682,684.946,675.6875,683.1208111101607,682.9752372999393,679.3912694079268,1,0.0
2022-07-15,679.33,674.82,680.76,671.73,13.60M,0.81%,13600000.0,0.81,HDBK,685.184,685.359,677.4905000000001,681.8572074067738,682.3124668817685,679.3854342262194,0,-1.0
2022-07-18,672.1,672.33,681.35,669.36,20.33M,-1.06%,20330000.0,-1.06,HDBK,679.3380000000001,684.955,678.124,678.6048049378493,680.455654721447,678.6915833475318,0,0.0
2022-07-19,672.35,666.84,677.59,666.84,15.79M,0.04%,15790000.0,0.04,HDBK,674.974,684.728,678.4105,676.5198699585662,678.9818993175475,678.0876230287192,0,0.0
2022-07-20,680.83,678.26,683.85,675.94,20.35M,1.26%,20350000.0,1.26,HDBK,675.692,684.4190000000001,679.2785,677.9565799723775,679.3179176234479,678.3488017878888,0,0.0
2022-07-21,678.69,678.59,683.05,677.36,12.64M,-0.32%,12640000.0,-0.32,HDBK,676.6600000000001,682.671,679.917,678.2010533149185,679.203750782821,678.3812968557089,0,0.0
2022-07-22,694.52,681.3,696.77,679.51,12.73M,2.33%,12730000.0,2.33,HDBK,679.6980000000001,682.441,680.8820000000001,683.6407022099456,681.9885233677626,679.9183162027842,1,1.0
2024-01-02,847.44,847.29,849.29,842.25,29.24M,22.02%,29240000.0,22.02,HDBK,714.7660000000001,697.052,689.432,738.2404681399638,712.0706100281694,695.8727622787095,1,0.0
2024-01-03,834.37,848.89,850.23,832.4,28.39M,-1.54%,28390000.0,-1.54,HDBK,747.17,711.072,697.5865,770.2836454266426,734.3068627503204,709.0629753950229,1,0.0
2024-01-04,843.33,836.92,845.37,833.28,26.73M,1.07%,26730000.0,1.07,HDBK,779.6700000000001,727.681,706.2375,794.6324302844284,754.1292513411712,721.8503110716874,1,0.0
2024-01-05,839.01,841.48,850.33,831.98,31.89M,-0.51%,31890000.0,-0.51,HDBK,811.734,744.197,714.5715,809.4249535229524,769.5621147336856,733.0083766839077,1,0.0
2024-01-08,829.66,837.17,839.09,827.94,18.00M,-1.11%,18000000.0,-1.11,HDBK,838.7620000000001,759.23,722.2945,816.1699690153016,780.4890029639246,742.2132931902022,1,0.0
2024-01-09,823.2,831.51,836.82,821.33,25.33M,-0.78%,25330000.0,-0.78,HDBK,833.914,774.3399999999999,729.6475,818.5133126768678,788.2546387886655,749.9263128863734,1,0.0
2024-01-10,825.92,819.46,827.91,818.66,16.12M,0.33%,16120000.000000002,0.33,HDBK,832.2239999999999,789.697,737.2125000000001,820.9822084512452,795.1028862816353,757.163806897195,1,0.0
2024-01-11,822.45,827.94,829.39,819.46,18.31M,-0.42%,18310000.0,-0.42,HDBK,828.048,803.859,744.139,821.4714723008302,800.0750887758834,763.3815395736526,1,0.0
2024-01-12,818.56,823.95,825.94,814.77,19.77M,-0.47%,19770000.0,-0.47,HDBK,823.958,817.846,750.2585000000001,820.5009815338869,803.4359817257227,768.6366310428285,1,0.0
2024-01-15,834.32,821.81,838.36,819.76,28.32M,1.93%,28320000.0,1.93,HDBK,824.89,831.826,757.1335,825.1073210225913,809.0512577755914,774.8921899911306,1,0.0
2024-01-16,837.49,834.42,839.74,826.99,25.32M,0.38%,25320000.0,0.38,HDBK,827.7479999999999,830.8309999999999,763.9415,829.2348806817276,814.2219381800293,780.8538861824516,1,0.0
2024-01-17,766.84,783.05,796.42,762.3,170.15M,-8.44%,170150000.0,-8.44,HDBK,815.932,824.0780000000001,767.575,808.4365871211519,805.6070403291149,779.5192303555514,1,0.0
2024-01-18,741.23,745.15,755.62,738.19,161.07M,-3.34%,161070000.0,-3.34,HDBK,799.688,813.868,770.7745,786.0343914141013,793.9021239056393,775.872636988356,0,-1.0
2024-01-19,733.5,751.11,753.25,732.38,109.60M,-1.04%,109600000.0,-1.04,HDBK,782.676,803.317,773.757,768.5229276094009,782.9199195591594,771.8371477513698,0,0.0
2024-01-20,737.59,739.76,745.99,736.17,25.84M,0.56%,25840000.0,0.56,HDBK,763.33,794.11,776.67,758.2119517396006,774.6781160029486,768.5755146321917,0,0.0
2024-01-23,711.9,730.68,735.52,710.73,115.47M,-3.48%,115470000.0,-3.48,HDBK,738.2120000000001,782.98,778.6600000000001,742.7746344930671,763.2639130933217,763.177846571983,0,0.0
2024-01-24,726.14,688.41,727.42,688.41,86.00M,2.00%,86000000.0,2.0,HDBK,730.072,773.0020000000001,781.3495,737.2297563287115,756.5141107127176,759.6504326127465,0,0.0
2024-01-25,715.67,724.45,726.87,707.94,98.94M,-1.44%,98940000.0,-1.44,HDBK,724.96,762.324,783.0915,730.0431708858076,749.0879087649507,755.4618199829611,0,0.0
2024-01-29,725.52,722.23,729.58,721.11,65.65M,1.38%,65650000.00000001,1.38,HDBK,723.3639999999999,753.02,785.433,728.5354472572051,744.8028344440505,752.610218079822,0,0.0
2024-01-30,720.36,725.47,729.78,718.66,41.73M,-0.71%,41730000.0,-0.71,HDBK,719.9179999999999,741.624,786.725,725.8102981714701,740.3586827269504,749.5387687388865,0,0.0
2024-01-31,729.46,717.96,735.64,716.62,65.76M,1.26%,65760000.00000001,1.26,HDBK,723.43,730.821,780.826,727.0268654476467,738.3771040493231,747.6265050494687,0,0.0
2024-02-01,731.36,730.71,734.97,726.22,32.69M,0.26%,32689999.999999996,0.26,HDBK,724.4739999999999,727.273,775.6755,728.4712436317645,737.1012669494461,746.0773140923765,0,0.0
2024-02-02,721.28,735.67,738.59,719.24,44.87M,-1.38%,44870000.0,-1.38,HDBK,725.5959999999999,725.278,769.5730000000001,726.0741624211764,734.2246729586376,743.7156651311977,0,0.0
2024-02-05,720.63,721.21,724.15,715.25,38.61M,-0.09%,38610000.0,-0.09,HDBK,724.618,723.991,763.654,724.2594416141176,731.7529142388853,741.517030356798,0,0.0
2024-02-06,720.26,720.98,723.05,714.52,41.08M,-0.05%,41080000.0,-0.05,HDBK,724.5980000000001,722.258,758.184,722.9262944094118,729.6632934681788,739.4925512751983,0,0.0
2024-02-07,713.2,724.7,725.1,711.55,54.84M,-0.98%,54840000.0,-0.98,HDBK,721.346,722.388,752.684,719.6841962729412,726.6699673830553,736.9884987727984,0,0.0
2024-02-08,699.78,713.15,717.69,698.51,69.11M,-1.88%,69110000.0,-1.88,HDBK,715.03,719.752,746.377,713.0494641819608,721.7808824043179,733.444832223008,0,0.0
2024-02-09,700.06,694.35,705.34,691.78,56.64M,0.04%,56640000.0,0.04,HDBK,710.786,718.191,740.2574999999999,708.719642787974,717.8316310580782,730.2653243922454,0,0.0
2024-02-12,693.28,698.09,705.07,689.96,34.45M,-0.97%,34450000.0,-0.97,HDBK,705.316,714.967,733.9935,703.5730951919827,713.3676981384275,726.7429125453648,0,0.0
2024-02-13,695.49,694.25,700.43,690.46,57.58M,0.32%,57580000.0,0.32,HDBK,700.362,712.4799999999999,727.0519999999999,700.8787301279885,710.1172075678044,723.7664446839015,0,0.0
2024-02-14,690.31,686.29,694.02,680.08,91.32M,-0.75%,91320000.0,-0.75,HDBK,695.784,708.5649999999999,719.693,697.3558200853257,706.5158971009308,720.580116618768,0,0.0
2024-02-15,705.27,690.78,705.99,690.46,41.58M,2.17%,41580000.0,2.17,HDBK,696.882,705.9559999999999,716.6144999999999,699.9938800568839,706.289370355307,719.1220102741235,0,0.0
2024-02-16,708.19,710.18,712.08,702.48,32.18M,0.41%,32180000.0,0.41,HDBK,698.508,704.647,714.9625,702.7259200379226,706.6349393816148,718.0808664384926,0,0.0
2024-02-19,706.79,712.73,712.73,705.84,34.45M,-0.20%,34450000.0,-0.2,HDBK,701.21,703.263,713.627,704.0806133586151,706.6631322213211,717.005545825303,0,0.0
2024-02-20,725.35,705.74,726.82,704.15,56.13M,2.63%,56130000.0,2.63,HDBK,707.182,703.7719999999999,713.015,711.1704089057434,710.0607445447172,717.8002557467026,1,1.0
2024-02-21,717.79,730.18,730.18,715.72,45.89M,-1.04%,45890000.0,-1.04,HDBK,712.678,704.231,713.3095000000001,713.3769392704957,711.4660637184049,717.7992790089215,1,0.0
2024-02-22,708.01,707.12,712.63,704.35,50.56M,-1.36%,50560000.0,-1.36,HDBK,713.226,705.054,712.403,711.5879595136638,710.8376884968767,716.8669667223576,1,0.0
2024-02-23,708.54,709.51,715.17,707.24,29.83M,0.07%,29830000.0,0.07,HDBK,713.2959999999999,705.9019999999999,712.0465,710.5719730091092,710.41992695199,716.0739222726093,1,0.0
2024-02-26,709.38,705.02,715.64,705.02,23.51M,0.12%,23510000.0,0.12,HDBK,713.814,707.512,711.2395,710.1746486727395,710.2308493243554,715.436405865694,0,-1.0
2024-02-27,708.31,705.02,711.58,704.77,32.09M,-0.15%,32090000.000000004,-0.15,HDBK,710.406,708.7940000000001,710.637,709.5530991151597,709.8816039926544,714.7577005451517,0,0.0
2024-02-28,702.95,708.31,710.33,700.26,25.32M,-0.76%,25320000.0,-0.76,HDBK,707.438,710.058,709.3115,707.3520660767732,708.6213123576264,713.6331576360895,0,0.0
2024-02-29,699.96,699.31,703.45,696.92,53.30M,-0.43%,53300000.0,-0.43,HDBK,705.8280000000001,709.527,707.7415,704.8880440511822,707.0465282926034,712.3309521469382,0,0.0
2024-03-01,713.6,698.26,714.6,698.26,34.74M,1.95%,34740000.0,1.95,HDBK,706.84,710.068,707.3575,707.7920293674549,708.2380686030391,712.4518138472298,0,0.0
2024-03-02,713.6,715.49,716.22,712.28,1.79M,0.00%,1790000.0,0.0,HDBK,707.684,710.749,707.0060000000001,709.7280195783034,709.2129652206684,712.5611649093984,1,1.0
2024-03-04,714.57,713.7,716.72,710.38,35.62M,0.14%,35620000.0,0.14,HDBK,708.936,709.6709999999999,706.7215,711.3420130522022,710.1869715441833,712.7524825370747,1,0.0
2024-03-05,718.64,709.24,719.71,709.06,37.99M,0.57%,37990000.0,0.57,HDBK,712.074,709.7560000000001,706.9934999999999,713.7746753681348,711.7238858088772,713.3131984859248,1,0.0
2024-03-06,719.51,715.0,724.62,715.0,42.41M,0.12%,42410000.0,0.12,HDBK,715.984,710.9060000000001,707.98,715.6864502454232,713.1395429345359,713.9033700586939,1,0.0
2024-03-07,721.26,720.96,723.72,718.91,49.35M,0.24%,49350000.0,0.24,HDBK,717.516,712.1780000000001,709.0400000000001,717.5443001636155,714.6159896737112,714.6040014816754,1,0.0
2024-03-11,712.13,713.23,721.18,709.73,50.53M,-1.27%,50530000.0,-1.27,HDBK,717.222,712.4530000000001,709.9825,715.7395334424104,714.1639915512183,714.3683822929444,1,0.0
2024-03-12,727.96,715.22,730.18,712.85,65.42M,2.22%,65420000.0,2.22,HDBK,719.9,714.418,711.606,719.8130222949403,716.672356723724,715.6628220745688,1,0.0
2024-03-13,728.39,730.93,733.97,723.25,63.07M,0.06%,63070000.0,0.06,HDBK,721.85,716.962,713.51,722.6720148632936,718.8028373194104,716.8749342579432,1,0.0
2024-03-14,725.92,729.24,731.18,720.36,52.43M,-0.34%,52430000.0,-0.34,HDBK,723.132,719.558,714.5425,723.7546765755292,720.0968668976994,717.7363690905202,1,0.0
2024-03-15,724.52,723.2,727.84,719.34,143.61M,-0.19%,143610000.0,-0.19,HDBK,723.784,720.65,715.359,724.0097843836861,720.9010729162995,718.3824291771373,1,0.0
2024-03-18,721.23,721.7,726.19,716.12,21.44M,-0.45%,21440000.0,-0.45,HDBK,725.604,721.413,716.081,723.0831895891241,720.9608778406086,718.6536263983623,1,0.0
2024-03-19,722.88,715.97,724.4,715.97,36.18M,0.23%,36180000.0,0.23,HDBK,724.588,722.2439999999999,715.9575,723.0154597260828,721.3098091423162,719.0561381699468,1,0.0
2024-03-20,713.75,722.73,724.02,710.56,43.61M,-1.26%,43610000.0,-1.26,HDBK,721.6600000000001,721.755,715.7555,719.9269731507219,719.9352983891678,718.5507916775709,0,-1.0
2024-03-21,721.08,719.51,723.82,717.37,28.92M,1.03%,28920000.0,1.03,HDBK,720.692,721.912,716.409,720.3113154338147,720.1434259547736,718.7916686606594,1,1.0
2024-03-22,719.63,718.71,723.57,717.09,45.98M,-0.20%,45980000.0,-0.2,HDBK,719.714,721.749,716.9635000000001,720.0842102892099,720.0500757811784,718.8715097405966,1,0.0
2024-03-26,710.93,711.83,717.19,709.31,56.84M,-1.21%,56840000.0,-1.21,HDBK,717.654,721.6290000000001,717.0409999999999,717.0328068594733,718.3918801846005,718.1151754795874,0,-1.0
2024-03-27,718.56,710.01,722.18,708.86,62.17M,1.07%,62170000.0,1.07,HDBK,716.79,720.689,717.5535,717.5418712396489,718.422447423764,718.1575397196267,0,0.0
2024-03-28,722.15,718.56,728.44,718.56,55.59M,0.50%,55590000.0,0.5,HDBK,718.47,720.0649999999999,718.5135,719.0779141597659,719.1001842558069,718.5377740320432,0,0.0
2024-04-01,733.43,727.19,735.07,725.99,25.20M,1.56%,25200000.0,1.56,HDBK,720.9399999999999,720.816,720.187,723.8619427731774,721.7056053002057,719.9560812670868,1,1.0
2024-04-02,738.24,730.76,745.57,729.81,41.23M,0.66%,41230000.0,0.66,HDBK,724.6619999999999,722.1879999999999,721.419,728.6546285154516,724.7118588819865,721.6974068606976,1,0.0
2024-04-03,739.31,734.22,745.97,733.87,45.58M,0.15%,45580000.0,0.15,HDBK,730.338,723.996,722.7044999999999,732.206419010301,727.3660663579889,723.3747966834883,1,0.0
2024-04-04,761.9,750.13,763.1,750.13,88.94M,3.06%,88940000.0,3.06,HDBK,739.006,727.8979999999999,725.071,742.1042793402007,733.644963383809,727.0438636660132,1,0.0
2024-04-05,772.85,767.59,775.32,763.18,59.06M,1.44%,59060000.0,1.44,HDBK,749.146,733.808,727.7814999999999,752.3528528934672,740.77315185948,731.4063528406786,1,0.0
2024-04-08,771.38,775.55,776.69,768.86,20.48M,-0.19%,20480000.0,-0.19,HDBK,756.736,738.838,730.375,758.6952352623116,746.3380333395745,735.213366855852,1,0.0
2024-04-09,772.35,775.5,775.5,768.24,21.88M,0.13%,21880000.0,0.13,HDBK,763.558,744.1099999999999,732.9295,763.2468235082079,751.0674818232883,738.7501890600565,1,0.0
2024-04-10,766.27,773.03,773.03,764.57,27.81M,-0.79%,27810000.0,-0.79,HDBK,768.95,749.644,735.6365,764.254549005472,753.8315760372359,741.3711234352892,1,0.0
2024-04-12,757.59,758.61,763.03,754.85,41.08M,-1.13%,41080000.0,-1.13,HDBK,768.088,753.547,737.1179999999999,762.0330326703147,754.5149258486475,742.9157783462141,1,0.0
2024-04-15,745.5,746.92,753.13,744.17,23.42M,-1.60%,23420000.0,-1.6,HDBK,762.618,755.8820000000001,737.9735,756.5220217802098,752.8758484216207,743.1618946941937,1,0.0
2024-04-16,752.75,741.65,754.57,739.29,20.74M,0.97%,20740000.0,0.97,HDBK,758.892,757.8140000000001,739.3149999999999,755.2646811868066,752.852966890417,744.0750475804609,1,0.0
2024-04-18,745.5,753.03,757.54,743.67,34.23M,-0.96%,34230000.0,-0.96,HDBK,753.5219999999999,758.5400000000001,740.3639999999999,752.0097874578711,751.516063819432,744.2107573347027,1,0.0
2024-04-19,763.75,741.43,765.57,738.29,34.58M,2.45%,34580000.0,2.45,HDBK,753.018,760.984,742.49,755.9231916385808,753.7404158522626,746.0716375885406,1,0.0
2024-04-22,754.22,776.77,776.77,752.28,42.30M,-1.25%,42300000.0,-1.25,HDBK,752.344,760.216,744.057,755.3554610923873,753.827612970033,746.8476721039176,1,0.0
2024-04-23,751.93,761.26,761.36,749.76,26.83M,-0.30%,26830000.0,-0.3,HDBK,753.63,758.124,745.966,754.2136407282583,753.482592430027,747.3317033321159,1,0.0
2024-04-24,753.97,755.62,758.99,752.65,22.44M,0.27%,22440000.0,0.27,HDBK,753.874,756.383,747.6105,754.1324271521722,753.5712119882039,747.9639220623906,1,0.0
2024-04-25,753.5,751.26,757.96,751.26,35.45M,-0.06%,35450000.0,-0.06,HDBK,755.4739999999999,754.498,749.304,753.9216181014482,753.558264353985,748.4911675802582,1,0.0
2024-04-26,753.03,758.01,762.1,750.91,24.85M,-0.06%,24850000.0,-0.06,HDBK,753.33,753.174,751.409,753.6244120676322,753.462216289624,748.9234373345193,1,0.0
2024-04-29,762.85,755.62,765.32,751.41,36.09M,1.30%,36090000.0,1.3,HDBK,755.0559999999999,753.7,753.6234999999999,756.6996080450882,755.169086055147,750.2497766359936,1,0.0
2024-04-30,758.16,762.7,767.84,755.57,52.31M,-0.61%,52310000.0,-0.61,HDBK,756.302,754.966,755.424,757.1864053633922,755.7128885905748,751.0031312420895,1,0.0
2024-05-02,764.22,759.11,766.59,758.29,33.48M,0.80%,33479999.999999996,0.8,HDBK,758.352,756.1129999999999,756.9635000000001,759.5309369089282,757.2596361195613,752.2618806476047,1,0.0
2024-05-03,757.91,764.72,768.39,751.73,31.87M,-0.83%,31870000.0,-0.83,HDBK,759.234,757.354,757.947,758.9906246059522,757.3778840978227,752.7997967764043,1,0.0
2024-05-06,759.44,759.11,765.35,756.69,28.79M,0.20%,28790000.0,0.2,HDBK,760.516,756.923,758.9535000000001,759.1404164039682,757.752814261855,753.4321970834134,1,0.0
2024-05-07,751.21,759.09,760.13,750.21,28.48M,-1.08%,28480000.0,-1.08,HDBK,758.188,756.6220000000001,758.419,756.4969442693122,756.5632116687904,753.2205592659454,0,-1.0
2024-05-08,739.49,746.12,746.62,738.34,41.69M,-1.56%,41690000.0,-1.56,HDBK,754.454,755.3779999999999,756.751,750.8279628462082,753.4589913653739,751.912886954903,0,0.0
2024-05-09,721.95,735.64,741.53,720.86,46.28M,-2.37%,46280000.0,-2.37,HDBK,746.0,752.176,754.2795,741.2019752308055,747.7300838443967,749.0592786734837,0,0.0
2024-05-10,717.17,717.71,724.17,711.63,27.28M,-0.66%,27280000.0,-0.66,HDBK,737.8520000000001,748.543,751.5205,733.191316820537,742.1737049635973,746.0222045141044,0,0.0
2024-05-13,725.82,714.22,728.09,713.38,27.05M,1.21%,27050000.0,1.21,HDBK,731.128,745.822,749.498,730.7342112136914,739.200304061125,744.0981850365706,0,0.0
2024-05-14,728.66,724.32,730.93,723.35,25.67M,0.39%,25670000.0,0.39,HDBK,726.618,742.403,748.0515,730.0428074757943,737.2838851409205,742.6278816997543,0,0.0
2024-05-15,717.46,728.04,728.04,716.12,38.93M,-1.54%,38930000.0,-1.54,HDBK,722.212,738.333,746.6495000000001,725.8485383171962,733.6795423880259,740.230940585492,0,0.0
2024-05-16,728.31,721.23,729.46,715.97,34.95M,1.51%,34950000.0,1.51,HDBK,723.484,734.742,745.4275,726.6690255447975,732.7032619538393,739.0956129106833,0,0.0
2024-05-17,730.23,721.31,732.18,721.31,20.92M,0.26%,20920000.0,0.26,HDBK,726.096,731.9739999999999,744.664,727.856017029865,732.253577962232,738.2512688239516,0,0.0
