Date,Price,Open,High,Low,Vol.,Change %,Volume,Change_pct,Ticker,SMA5,SMA10,SMA20,EMA5,EMA10,EMA20,Signal,Crossover,Daily_Return,Volatility_5,Volatility_10,Volatility_20,Volatility_Annual
2024-07-05,822.0,840.41,840.41,819.06,82.24M,-4.58%,82240000.0,-4.58,HDBK,855.8380000000001,850.128,825.3675,848.0789214198579,844.4800416003554,827.3048064425054,1,0.0,-0.045772726745063386,0.0293064748368048,0.0214989988344772,0.01680580445491685,0.2512618940049476
2024-07-08,815.65,820.61,825.42,811.56,39.09M,-0.77%,39090000.0,-0.77,HDBK,848.872,848.281,826.914,837.269280946572,839.2382158548362,826.1948248765525,0,-1.0,-0.007725060827250663,0.027792517051623243,0.021525013982789366,0.016907124791565673,0.2512618940049476
2024-07-09,816.22,810.48,821.31,808.16,48.55M,0.07%,48550000.0,0.07,HDBK,839.4860000000001,844.548,828.7895000000001,830.2528539643815,835.0530856994113,825.244841554976,0,0.0,0.0006988291546619063,0.025496636098976167,0.01967856320612603,0.016756578748806632,0.2512618940049476
2024-07-10,811.03,812.95,817.96,808.36,45.51M,-0.64%,45510000.0,-0.64,HDBK,825.266,840.787,830.318,823.8452359762543,830.685251935882,823.8910471211689,0,0.0,-0.006358579794663255,0.018581316795761655,0.019684516928159417,0.016873218747553605,0.2512618940049476
2024-07-11,808.94,809.96,810.91,798.51,44.18M,-0.26%,44180000.0,-0.26,HDBK,814.768,837.0840000000001,831.509,818.8768239841696,826.7315697657216,822.4671378715337,0,0.0,-0.0025769700257696204,0.018974653163427883,0.01968919430156277,0.01687718316214993,0.2512618940049476
2024-07-12,809.34,808.99,817.17,803.58,56.05M,0.05%,56050000.0,0.05,HDBK,812.2360000000001,834.0369999999999,832.5555,815.6978826561132,823.569466171954,821.2169342647211,0,0.0,0.0004944742502532851,0.0038611599489874076,0.019711414717068512,0.016867926329190784,0.2512618940049476
2024-07-15,809.04,809.74,812.88,805.6,33.38M,-0.04%,33380000.000000004,-0.04,HDBK,810.914,829.893,833.184,813.4785884374088,820.9277450497805,820.0572262395095,0,0.0,-0.0003706723997332073,0.0029486728445916022,0.01893452193508867,0.016743714275538116,0.2512618940049476
2024-07-16,807.86,808.36,811.48,806.39,28.95M,-0.14%,28950000.0,-0.14,HDBK,809.242,824.3639999999999,833.482,811.6057256249393,818.5517914043658,818.8955856452706,0,0.0,-0.0014585187382576414,0.0026686052344506864,0.017708902676998216,0.01669241313401444,0.2512618940049476
2024-07-18,805.4,802.0,809.96,797.59,33.72M,-0.31%,33720000.0,-0.31,HDBK,808.116,816.691,832.4084999999999,809.5371504166262,816.1605566035719,817.6102917742924,0,0.0,-0.0030450820686752644,0.0014784410798471142,0.014766137727727703,0.015060871592040113,0.2512618940049476
2024-07-19,801.66,805.99,809.49,799.76,26.00M,-0.46%,26000000.0,-0.46,HDBK,806.6600000000001,810.714,830.8615,806.9114336110842,813.5240917665587,816.0912163672169,0,0.0,-0.00464365532654587,0.002065229640943273,0.013884668064991215,0.014953802552122508,0.2512618940049476
2024-07-22,819.24,806.49,823.45,804.32,53.74M,2.19%,53740000.0,2.19,HDBK,808.64,810.438,830.283,811.0209557407229,814.5633478090026,816.3911005227201,0,0.0,0.02192949629518748,0.01099083867856667,0.008303623915648562,0.015864430278572168,0.2512618940049476
2024-07-23,807.19,821.73,821.86,800.51,52.00M,-1.47%,52000000.0,-1.47,HDBK,808.27,809.592,828.9365,809.7439704938154,813.2227391164566,815.514805234842,0,0.0,-0.014708754455348805,0.013504363280345998,0.009238068320803238,0.016129792880649724,0.2512618940049476
2024-07-24,800.03,802.08,808.49,792.05,61.73M,-0.89%,61730000.0,-0.89,HDBK,806.704,807.9730000000001,826.2605,806.5059803292103,810.8240592771009,814.0400618791427,0,0.0,-0.00887027837312171,0.014047486353517262,0.009532984655934237,0.015096406804518372,0.2512618940049476
2024-07-25,806.29,794.52,810.48,794.52,25.54M,0.78%,25540000.0,0.78,HDBK,806.882,807.499,824.143,806.4339868861402,809.9996848630825,813.3019607477958,0,0.0,0.007824706573503537,0.014647973956272866,0.00985562903010279,0.01527614607914161,0.2512618940049476
2024-07-26,807.07,800.51,808.86,796.24,43.81M,0.10%,43810000.0,0.1,HDBK,807.964,807.312,822.198,806.6459912574269,809.4670148879766,812.7084406765772,0,0.0,0.000967393865730859,0.01438654531000936,0.009838052269493336,0.015293879822935843,0.2512618940049476
2024-07-29,800.53,805.5,813.9,797.17,51.00M,-0.81%,51000000.0,-0.81,HDBK,804.222,806.4309999999999,820.234,804.6073275049514,807.8421030901627,811.5485891835699,0,0.0,-0.008103386323367379,0.008917156380401085,0.010142754227907525,0.015309238367332568,0.2512618940049476
2024-07-30,805.77,799.01,815.35,797.52,54.60M,0.65%,54600000.0,0.65,HDBK,803.938,806.104,817.9984999999999,804.9948850033011,807.4653570737694,810.9982473565633,0,0.0,0.006545663497932619,0.007886999881840035,0.010425922951936457,0.01505170861632032,0.2512618940049476
2024-07-31,805.87,805.0,811.93,802.6,37.82M,0.01%,37820000.0,0.01,HDBK,805.106,805.905,815.1345,805.2865900022008,807.1752921512658,810.5098428464144,0,0.0,0.00012410489345593412,0.006321756351075252,0.010419341376103076,0.01450088428364368,0.2512618940049476
2024-08-01,817.37,809.44,822.98,806.97,26.22M,1.43%,26220000.0,1.43,HDBK,807.3219999999999,807.102,811.8965000000001,809.3143933348006,809.0288753964902,811.1631911467558,1,1.0,0.014270291734398866,0.008291450458113525,0.011295558234663335,0.013881116637603677,0.2512618940049476
2024-08-02,827.52,813.48,833.18,813.48,44.12M,1.24%,44120000.0,1.24,HDBK,811.412,809.688,810.2009999999999,815.3829288898671,812.3908980516738,812.7209824661124,1,0.0,0.01241787684891782,0.00920342882378654,0.011544635881233284,0.01350752640197133,0.2512618940049476
2024-08-05,805.87,818.01,820.96,798.51,41.33M,-2.62%,41330000.0,-2.62,HDBK,812.4799999999999,808.351,809.3945,812.2119525932449,811.2052802240967,812.0685079455303,1,0.0,-0.026162509667440048,0.016392285392407505,0.012838336706701967,0.0105430070209027,0.2512618940049476
2024-08-06,798.61,812.98,814.45,794.67,45.12M,-0.90%,45120000.0,-0.9,HDBK,811.048,807.4929999999999,808.5425,807.6779683954967,808.9152292742609,810.7867452840512,0,-1.0,-0.00900889721667264,0.0166547471651436,0.012305652119646982,0.01059031067103012,0.2512618940049476
2024-08-07,809.74,806.49,812.98,799.11,42.35M,1.39%,42350000.0,1.39,HDBK,811.822,808.4639999999999,808.2185000000001,808.3653122636645,809.0651875880317,810.6870552569987,0,0.0,0.013936715042386139,0.018109154986067525,0.01278882887255652,0.011103441628796458,0.2512618940049476
2024-08-08,819.31,809.98,824.6,807.62,33.98M,1.18%,33980000.0,1.18,HDBK,812.21,809.766,808.6324999999999,812.0135415091097,810.9278807538441,811.5082880896655,1,1.0,0.01181860844221605,0.01769145404916493,0.013075047062256288,0.011326549244325475,0.2512618940049476
2024-08-09,823.05,823.95,829.21,820.86,26.64M,0.46%,26640000.0,0.46,HDBK,811.316,811.364,809.338,815.6923610060733,813.1319024349633,812.6074987477925,1,0.0,0.004564816736033928,0.016700892693416812,0.013102704127627866,0.011334721626320075,0.2512618940049476
2024-08-12,827.99,823.95,835.9,821.63,39.32M,0.60%,39320000.0,0.6,HDBK,815.74,814.11,810.2705,819.7915740040489,815.8333747195154,814.0724988670504,1,0.0,0.0060020654881234314,0.008982354069843998,0.01264046295928443,0.011390449837656073,0.2512618940049476
2024-08-13,799.61,811.98,814.17,798.59,54.06M,-3.43%,54060000.0,-3.43,HDBK,815.9399999999999,813.4939999999999,809.799,813.064382669366,812.883670225058,812.6951180225694,1,0.0,-0.03427577627749123,0.019778556180757856,0.01727269883280753,0.013886366190914606,0.2512618940049476
2024-08-14,801.9,801.26,804.85,799.61,32.33M,0.29%,32330000.0,0.29,HDBK,814.372,813.097,809.501,809.3429217795773,810.8866392750474,811.6670115442296,0,-1.0,0.002863896149372769,0.018461293607868537,0.017307705658553153,0.01390418538019109,0.2512618940049476
2024-08-16,814.02,812.23,815.05,803.5,27.85M,1.51%,27850000.0,1.51,HDBK,813.314,812.762,809.932,810.9019478530515,811.4563412250387,811.8911056828745,0,0.0,0.015114104002992956,0.01911648891251194,0.017388811095067756,0.014301196347614065,0.2512618940049476
2024-08-19,813.75,816.79,816.79,809.83,19.50M,-0.03%,19500000.0,-0.03,HDBK,811.454,811.385,810.5364999999999,811.851298568701,811.8733700932135,812.0681432368864,0,0.0,-0.0003316871821330558,0.018874674633100184,0.01681278946438101,0.014249914267089575,0.2512618940049476
2024-08-20,816.82,811.71,820.96,811.71,31.13M,0.38%,31130000.0,0.38,HDBK,809.22,812.4799999999999,810.4155,813.5075323791341,812.7727573489927,812.5207010238496,1,1.0,0.0037726574500769328,0.01865978529917253,0.014440855995220877,0.01338834180517703,0.2512618940049476
2024-08-21,810.88,812.03,815.25,806.89,47.63M,-0.73%,47630000.0,-0.73,HDBK,811.4739999999999,813.707,810.6,812.6316882527561,812.4286196491757,812.364443783483,1,0.0,-0.00727210401312417,0.008121541302905953,0.014311009469874814,0.013059374585356517,0.2512618940049476
2024-08-22,813.63,813.97,817.12,811.98,21.30M,0.34%,21300000.0,0.34,HDBK,813.82,814.096,811.28,812.9644588351707,812.6470524402346,812.4849729469607,1,0.0,0.0033913772691396282,0.008125526781794986,0.01367701511462497,0.012892470513816524,0.2512618940049476
2024-08-23,810.51,814.97,814.97,809.49,20.33M,-0.38%,20330000.0,-0.38,HDBK,813.118,813.216,811.491,812.1463058901138,812.258497451101,812.2968802853454,0,-1.0,-0.0038346668633162384,0.0047375739613631325,0.013130757582341604,0.012827406550747223,0.2512618940049476
2024-08-26,817.94,814.07,821.93,814.07,22.36M,0.92%,22360000.0,0.92,HDBK,813.956,812.7049999999999,812.0345,814.0775372600759,813.2914979145371,812.8343202581698,1,1.0,0.009167067648764515,0.006555512034118405,0.013424852800158697,0.012978658878265084,0.2512618940049476
2024-08-27,816.84,819.66,821.66,814.07,35.77M,-0.13%,35770000.0,-0.13,HDBK,813.96,811.5899999999999,812.85,814.998358173384,813.9366801118939,813.2158135669155,1,0.0,-0.0013448419199452166,0.006421274269141771,0.013226601955349544,0.012823063123135584,0.2512618940049476
2024-08-28,816.52,816.84,817.84,813.08,26.92M,-0.04%,26920000.0,-0.04,HDBK,815.088,813.2810000000001,813.3875,815.5055721155893,814.4063746370041,813.530497989114,1,0.0,-0.0003917535869938371,0.005060611763487661,0.006423939648940565,0.012761340349008606,0.2512618940049476
2024-08-29,817.24,818.96,820.16,813.55,49.05M,0.09%,49050000.0,0.09,HDBK,815.8100000000001,814.8149999999999,813.956,816.0837147437262,814.9215792484579,813.8837838949127,1,0.0,0.0008817910155294317,0.0049363359785570245,0.006428787401386619,0.012760537026273186,0.2512618940049476
2024-08-30,816.42,825.94,828.94,808.56,445.34M,-0.10%,445340000.0,-0.1,HDBK,816.992,815.0550000000001,813.9084999999999,816.1958098291509,815.1940193851019,814.1253282858734,1,0.0,-0.001003377220889834,0.004390260768325659,0.004475777921100214,0.012361423411994442,0.2512618940049476
2024-09-02,811.46,821.36,821.36,809.59,34.05M,-0.61%,34050000.0,-0.61,HDBK,815.696,814.826,813.1055,814.6172065527674,814.5151067696288,813.8714874967426,1,0.0,-0.006075304377648694,0.0026489467188969976,0.004913467245426107,0.01207315741339455,0.2512618940049476
2024-09-03,816.64,814.97,817.94,810.28,37.28M,0.64%,37280000.0,0.64,HDBK,815.656,814.8080000000001,813.644,815.2914710351783,814.9014509933327,814.1351553541957,1,0.0,0.006383555566509713,0.004460618925668269,0.0052124772017849985,0.01059286307585413,0.2512618940049476
2024-09-04,818.86,817.47,820.36,813.97,24.68M,0.27%,24680000.0,0.27,HDBK,816.124,815.606,814.6564999999999,816.4809806901189,815.621187176363,814.585140558558,1,0.0,0.0027184561128525964,0.004613715534004677,0.0045856172778115665,0.010347847541042352,0.2512618940049476
2024-09-05,820.68,820.96,822.9,818.96,22.88M,0.22%,22880000.0,0.22,HDBK,816.812,816.311,815.2035,817.8806537934126,816.5409713261151,815.1656033625048,1,0.0,0.002222602154214215,0.004674137531772623,0.004532172217235211,0.009917780162694475,0.2512618940049476
2024-09-06,816.44,817.12,821.83,815.02,26.03M,-0.52%,26030000.0,-0.52,HDBK,816.816,816.904,815.0600000000001,817.4004358622751,816.5226129031851,815.2869744708377,1,0.0,-0.005166447336355073,0.0054009229252593135,0.004702233207674259,0.009640602242807638,0.2512618940049476
2024-09-09,821.21,816.97,822.2,813.03,23.79M,0.58%,23790000.0,0.58,HDBK,818.766,817.231,814.9680000000001,818.6702905748501,817.374865102606,815.8510721402818,1,0.0,0.005842437901131703,0.0046125671585053145,0.004121860076398677,0.00967751558105609,0.2512618940049476
2024-09-10,823.13,824.95,824.95,816.97,26.61M,0.23%,26610000.0,0.23,HDBK,820.064,817.86,814.725,820.1568603832335,818.4212532657684,816.5443033650168,1,0.0,0.0023380134192227953,0.004060970522735993,0.004112490693581586,0.00959087450885169,0.2512618940049476
2024-09-11,819.91,823.15,824.2,817.57,22.23M,-0.39%,22230000.0,-0.39,HDBK,820.274,818.199,815.74,820.0745735888223,818.6919344901742,816.864845901682,1,0.0,-0.003911897270176046,0.004641780243820354,0.00436628178613854,0.0054157197423535955,0.2512618940049476
2024-09-12,831.23,824.95,832.93,821.48,32.42M,1.38%,32420000.0,1.38,HDBK,822.384,819.598,817.2065,823.793049059215,820.9715827646879,818.2329558158075,1,0.0,0.013806393384639737,0.007727970772489332,0.006089885821811812,0.006095484323322623,0.2512618940049476
2024-09-13,830.91,834.92,834.92,826.47,23.86M,-0.04%,23860000.0,-0.04,HDBK,825.278,821.0469999999999,818.051,826.1653660394768,822.7785677165627,819.4402933571591,1,0.0,-0.0003849716684913851,0.006765371027958606,0.006062286875604154,0.0052411136660962835,0.2512618940049476
2024-09-16,833.4,831.43,836.82,829.96,15.17M,0.30%,15170000.0,0.3,HDBK,827.716,823.241,819.0335,828.5769106929846,824.7097372226422,820.7697892279059,1,0.0,0.0029967144456077843,0.0066416090033400675,0.005399131793629962,0.005248092584279276,0.2512618940049476
2024-09-17,832.33,836.92,836.92,830.01,20.13M,-0.13%,20130000.0,-0.13,HDBK,829.5559999999999,824.8100000000001,819.809,829.8279404619898,826.0952395457981,821.870761682391,1,0.0,-0.001283897288216873,0.006919323327321394,0.005359742728224203,0.005239768979927467,0.2512618940049476
2024-09-18,845.3,833.85,847.34,833.48,40.92M,1.56%,40920000.0,1.56,HDBK,834.634,827.4540000000001,821.53,834.9852936413266,829.5870141738349,824.1021177126395,1,0.0,0.015582761645020593,0.00799232487306173,0.006896731944921135,0.005812260112924134,0.2512618940049476
2024-09-19,852.13,847.49,857.37,847.47,30.65M,0.81%,30650000.0,0.81,HDBK,838.814,830.5989999999999,823.4549999999999,840.7001957608844,833.6857388695012,826.7714398352452,1,0.0,0.008079971607713343,0.006963825985034365,0.007051109297086429,0.00595990631652274,0.2512618940049476
2024-09-20,868.44,856.12,870.31,851.66,60.62M,1.91%,60620000.0,1.91,HDBK,846.32,835.799,826.3515,849.9467971739231,840.0046954386827,830.7398741366504,1,0.0,0.01914027202422175,0.008496402402519053,0.007773166097911588,0.006855758162183882,0.2512618940049476
2024-09-23,877.72,872.33,880.98,867.97,26.97M,1.07%,26970000.0,1.07,HDBK,855.184,841.45,829.3405,859.2045314492821,846.8620235407403,835.2141718379219,1,0.0,0.01068582746073421,0.007829793396679115,0.007896895336568928,0.006930076446898394,0.2512618940049476
2024-09-24,881.83,880.31,888.61,874.95,33.04M,0.47%,33040000.0,0.47,HDBK,865.0840000000001,847.32,832.5899999999999,866.7463542995215,853.2198374424239,839.6537745200246,1,0.0,0.004682586701909575,0.00578336263877029,0.007786875466988197,0.00683616508920734,0.2512618940049476
2024-09-25,887.34,877.89,891.78,877.89,31.97M,0.62%,31970000.0,0.62,HDBK,873.492,854.0630000000001,836.1310000000001,873.6109028663477,859.4235033619832,844.1953198038318,1,0.0,0.0062483698672080035,0.005696063397512769,0.00681601968231465,0.006779961226231584,0.2512618940049476
2024-09-26,889.51,884.32,891.78,881.83,31.90M,0.24%,31900000.0,0.24,HDBK,880.9680000000001,859.891,839.7445,878.9106019108985,864.8937754779862,848.5110036320383,1,0.0,0.0024455113034462794,0.006599125437874106,0.006677832054334366,0.00674875765393764,0.2512618940049476
2024-09-27,874.15,886.29,886.89,872.83,35.61M,-1.73%,35610000.0,-1.73,HDBK,882.11,864.2149999999999,842.6310000000001,877.3237346072658,866.5767253910797,850.9528128099394,1,0.0,-0.017267934031095833,0.010840722472182075,0.010006283209463958,0.00823385473072336,0.2512618940049476
2024-09-30,863.88,872.23,873.55,860.06,26.38M,-1.18%,26380000.0,-1.18,HDBK,879.342,867.2630000000001,845.2520000000001,872.8424897381772,866.0864116836105,852.1839734947071,1,0.0,-0.011748555739861555,0.010656422012477644,0.011351719413199879,0.008665823358396269,0.2512618940049476
2024-10-01,860.96,859.86,868.84,857.92,24.57M,-0.34%,24570000.0,-0.34,HDBK,875.168,870.126,847.4680000000001,868.8816598254515,865.1543368320449,853.0197855428302,1,0.0,-0.003380099087836208,0.009750566120761054,0.011471803895931287,0.008749897279142148,0.2512618940049476
2024-10-03,838.91,855.7,860.93,834.6,48.47M,-2.56%,48470000.0,-2.56,HDBK,865.482,869.4870000000001,848.4705,858.8911065503011,860.3826392262185,851.675996443513,0,-1.0,-0.025610945920832684,0.0110917600436098,0.013791322973460904,0.010797252037129697,0.2512618940049476
2024-10-04,826.77,835.17,843.23,824.45,48.68M,-1.45%,48680000.0,-1.45,HDBK,852.934,866.951,848.775,848.1840710335341,854.2712502759969,849.303996782226,0,0.0,-0.014471159003945577,0.008098425169149038,0.014042582878040628,0.011350483170755312,0.2512618940049476
2024-10-07,806.89,824.05,827.44,804.5,94.46M,-2.40%,94460000.0,-2.4,HDBK,839.482,860.796,848.2975,834.4193806890228,845.6564774985429,845.2645685172522,0,0.0,-0.02404538142409618,0.00917417313281727,0.013111554544853752,0.012560972542688922,0.2512618940049476
2024-10-08,823.48,812.98,826.34,808.99,29.73M,2.06%,29730000.0,2.06,HDBK,831.402,855.372,848.4110000000001,830.7729204593486,841.624390680626,843.1898477060853,0,0.0,0.020560423353864987,0.018952996033046475,0.014866499466921023,0.01335870168826582,0.2512618940049476
2024-10-09,814.55,822.7,826.32,812.33,41.13M,-1.08%,41130000.0,-1.08,HDBK,822.1200000000001,848.644,847.982,825.3652803062324,836.7017741932394,840.4622431626486,0,0.0,-0.010844222081896393,0.0186529215809155,0.014400315448862193,0.013572354841174559,0.2512618940049476
2024-10-10,829.14,817.47,830.66,814.22,21.75M,1.79%,21750000.0,1.79,HDBK,820.1659999999999,842.824,848.4435,826.623520204155,835.326906158105,839.3839342900154,0,0.0,0.017911730403290305,0.020155896765743885,0.016044108158761162,0.014143460124065305,0.2512618940049476
2024-10-11,823.45,830.16,830.16,819.59,23.67M,-0.69%,23670000.0,-0.69,HDBK,819.5020000000001,836.2180000000001,848.0545,825.5656801361034,833.1674686748131,837.8664167385854,0,0.0,-0.006862532262344012,0.019263185792951266,0.015724946350560674,0.013884699567270665,0.2512618940049476
2024-10-14,841.96,825.97,843.93,824.95,18.53M,2.25%,18530000.0,2.25,HDBK,826.516,832.999,848.607,831.030453424069,834.766110733938,838.256281811101,0,0.0,0.02247859615034309,0.01612088126141611,0.017878669511118057,0.014795469086952527,0.2512618940049476
2024-10-15,839.96,844.9,846.89,835.67,19.65M,-0.24%,19650000.0,-0.24,HDBK,829.8119999999999,830.607,848.9350000000001,834.0069689493795,835.7104542368584,838.4185406862342,0,0.0,-0.002375409758183289,0.015115944823545549,0.01764828998315797,0.01480158204341566,0.2512618940049476
2024-10-16,847.79,837.96,851.86,837.96,20.47M,0.93%,20470000.0,0.93,HDBK,836.46,829.29,849.708,838.6013126329196,837.9067352847022,839.3110606208785,1,1.0,0.00932187247011762,0.012630503769227554,0.018043684784609146,0.014923925315268226,0.2512618940049476
2024-10-17,834.5,845.37,846.72,830.53,14.70M,-1.57%,14700000.0,-1.57,HDBK,837.5319999999999,828.8489999999999,849.168,837.2342084219465,837.2873288693017,838.852864371271,0,-1.0,-0.015676051852463457,0.014842299405768858,0.016792231880218833,0.014956053987595839,0.2512618940049476
2024-10-18,838.84,829.49,843.4,825.0,24.81M,0.52%,24810000.0,0.52,HDBK,840.61,830.0559999999999,848.5035,837.7694722812978,837.5696327112469,838.8516391930548,1,1.0,0.005200718993409348,0.014131479216351552,0.016098626990399965,0.014882426738918262,0.2512618940049476
2024-10-21,862.2,855.37,871.91,853.4,46.55M,2.79%,46550000.0,2.79,HDBK,844.658,835.5870000000001,848.1914999999999,845.9129815208653,842.0478813092019,841.0752926032401,1,0.0,0.0278479805445615,0.015988684685611387,0.0152676074322085,0.015602737152308598,0.2512618940049476
2024-10-22,855.15,862.88,867.84,853.23,38.88M,-0.82%,38880000.0,-0.82,HDBK,847.6959999999999,838.7540000000001,847.0630000000001,848.9919876805769,844.4300847075287,842.415740926741,1,0.0,-0.00817675713291588,0.01683353241469674,0.015084056921398211,0.015476816541523847,0.2512618940049476
2024-10-23,865.75,850.41,871.08,850.41,38.04M,1.24%,38040000.0,1.24,HDBK,851.2880000000001,843.874,846.259,854.5779917870514,848.3064329425234,844.6380513146705,1,0.0,0.012395486172016579,0.017143264165688763,0.014334654371827927,0.015724903134272335,0.2512618940049476
2024-10-24,872.65,866.89,882.13,866.89,30.83M,0.80%,30830000.0,0.8,HDBK,858.918,848.225,845.5245000000001,860.601994524701,852.7325360438828,847.3058559513686,1,0.0,0.007969968235633784,0.013012502763774924,0.013766124451131314,0.015770178299844128,0.2512618940049476
2024-10-25,869.54,875.32,876.74,862.2,26.13M,-0.36%,26130000.0,-0.36,HDBK,865.058,852.8340000000001,844.5260000000001,863.5813296831341,855.7884385813586,849.4233934798096,1,0.0,-0.003563857216524413,0.014196703829181662,0.013481206269211211,0.015764011974876677,0.2512618940049476
2024-10-28,864.95,868.84,873.33,862.3,22.01M,-0.53%,22010000.0,-0.53,HDBK,865.608,855.133,844.066,864.0375531220895,857.4541770211115,850.9021179103039,1,0.0,-0.005278653080939222,0.008977105483947175,0.012422614660646153,0.015335638650794093,0.2512618940049476
2024-10-29,873.75,860.93,879.81,860.41,35.79M,1.02%,35790000.0,1.02,HDBK,869.3280000000001,858.512,844.5595,867.2750354147264,860.4170539263639,853.0781066807511,1,0.0,0.01017399849702283,0.008171482568109237,0.012479202618549363,0.015266414171190118,0.2512618940049476
2024-10-30,865.15,868.84,875.2,859.96,32.72M,-0.98%,32720000.0,-0.98,HDBK,869.208,860.2479999999999,844.769,866.5666902764843,861.2775895761158,854.2278108063938,1,0.0,-0.009842632331902745,0.008723742497544965,0.01303399719633143,0.015424420318363627,0.2512618940049476
2024-10-31,865.7,861.86,867.29,857.57,22.90M,0.06%,22900000.0,0.06,HDBK,867.818,863.368,846.1085,866.2777935176564,862.0816641986402,855.3204002534039,1,0.0,0.0006357279084552303,0.007565590312077515,0.01149082063917793,0.01416391187626798,0.2512618940049476
2024-11-01,866.49,864.35,869.89,860.91,1.76M,0.09%,1760000.0,0.09,HDBK,867.208,866.133,848.0944999999999,866.348529011771,862.8831797988873,856.3841716578416,1,0.0,0.0009125563128105085,0.007536214237292195,0.011510091841900091,0.013649710110878031,0.2512618940049476
2024-11-04,854.92,870.33,870.33,853.33,28.09M,-1.34%,28090000.0,-1.34,HDBK,865.202,865.405,850.4960000000001,862.5390193411806,861.4353289263622,856.2447267380472,1,0.0,-0.013352721901003006,0.009402040653572108,0.008805984123880296,0.012736717479555544,0.2512618940049476
2024-11-05,876.74,849.39,879.16,846.84,44.23M,2.55%,44230000.0,2.55,HDBK,865.8,867.564,853.159,867.2726795607872,864.2179963942963,858.1966575248998,1,0.0,0.025522855939737132,0.015205437632576216,0.011660346890087016,0.013139363372186998,0.2512618940049476
2024-11-06,875.45,883.55,883.55,870.51,27.79M,-0.15%,27790000.0,-0.15,HDBK,867.86,868.534,856.204,869.998453040525,866.2601788680606,859.8398329987189,1,0.0,-0.0014713598102059633,0.014169642532896567,0.011174791593703121,0.012773388815941854,0.2512618940049476
2024-11-07,871.11,869.99,878.29,866.84,18.90M,-0.50%,18900000.0,-0.5,HDBK,868.942,868.3800000000001,858.3025,870.3689686936834,867.1419645284132,860.9131822369361,1,0.0,-0.00495745045405227,0.014563915228763316,0.011047841314397682,0.01245272205948762,0.2512618940049476
2024-11-08,875.05,873.83,878.71,870.76,19.90M,0.45%,19900000.0,0.45,HDBK,870.6540000000001,868.9310000000002,860.8825,871.9293124624556,868.5797891596108,862.2595458334183,1,0.0,0.004522964952761388,0.014627360147427942,0.011063881742455652,0.012258749813641886,0.2512618940049476
2024-11-11,880.96,875.1,889.19,873.43,24.57M,0.68%,24570000.0,0.68,HDBK,875.8619999999999,870.5319999999999,862.8325000000001,874.9395416416371,870.830736585136,864.0405414683308,1,0.0,0.006753899777155681,0.01182953215906373,0.010997154584038845,0.011427511337448452,0.2512618940049476
2024-11-12,856.97,883.8,885.3,852.2,31.40M,-2.72%,31400000.0,-2.72,HDBK,871.908,868.8539999999999,863.683,868.9496944277581,868.3106026605658,863.3671565665851,1,0.0,-0.0272316563748638,0.013547800290932294,0.013856199776608562,0.013182803111020665,0.2512618940049476
2024-11-13,838.59,856.24,862.55,834.42,35.73M,-2.14%,35730000.0,-2.14,HDBK,864.5360000000001,866.198,863.223,858.8297962851722,862.9068567222811,861.0074273697675,0,-1.0,-0.021447658611153275,0.015275320130463624,0.01503569344837838,0.013944433510017805,0.2512618940049476
2024-11-14,844.27,834.47,850.31,833.97,27.15M,0.68%,27150000.0,0.68,HDBK,859.168,864.0550000000001,863.7115,853.9765308567814,859.5183373182299,859.4133866678849,0,0.0,0.006773274186431921,0.01677710866661951,0.015323615165448666,0.013552592180024886,0.2512618940049476
2024-11-18,850.43,847.89,857.32,845.4,27.08M,0.73%,27080000.0,0.73,HDBK,854.244,862.449,864.2909999999999,852.7943539045209,857.865912351279,858.5578260328482,0,0.0,0.007296244092529713,0.017256176816777886,0.01560717807901694,0.013597494479618773,0.2512618940049476
2024-11-19,868.96,854.87,874.7,849.24,50.98M,2.18%,50980000.0,2.18,HDBK,851.844,863.8530000000001,864.6289999999999,858.182902603014,859.883019196501,859.5485092678151,0,0.0,0.021788977340874816,0.02087200542352541,0.016629512981691037,0.013017680040949924,0.2512618940049476
2024-11-21,868.44,872.53,877.32,864.95,35.72M,-0.06%,35720000.0,-0.06,HDBK,854.1379999999999,863.0229999999999,865.2935000000001,861.6019350686761,861.4388338880461,860.3953179089756,1,1.0,-0.0005984164978825035,0.015780332100082558,0.014380783086197894,0.012862073654543319,0.2512618940049476
2024-11-22,870.63,869.61,874.97,862.63,24.77M,0.25%,24770000.0,0.25,HDBK,860.546,862.5409999999999,865.5375000000001,864.611290045784,863.1099549993105,861.3700495366921,1,0.0,0.0025217631615308544,0.008589176693730242,0.014417224815642036,0.012582045235005586,0.2512618940049476
2024-11-25,890.58,890.31,899.54,880.26,427.74M,2.29%,427740000.0,2.29,HDBK,869.808,864.488,866.434,873.2675266971894,868.1045086357994,864.1519495808167,1,0.0,0.022914441266669083,0.010934412809592616,0.01605213118756373,0.01347039949248163,0.2512618940049476
2024-11-26,890.56,902.75,902.75,882.7,30.94M,0.00%,30940000.0,0.0,HDBK,877.8340000000001,866.039,867.485,879.031684464793,872.1873252474721,866.6670020016913,1,0.0,-2.2457275034359903e-05,0.011959899074005803,0.016047469542759964,0.013429028366427337,0.2512618940049476
